time,temperature_2m_max,temperature_2m_min,precipitation_sum
2017-01-10,31.5,25.1,14.2
2017-01-11,30.4,24.8,0.6
2017-01-12,30.3,24.2,8.8
2017-01-13,29.7,24.0,4.9
2017-01-14,29.4,24.1,2.8
2017-01-15,29.4,24.3,6.7
2017-01-16,26.3,23.9,18.8
2017-01-17,28.1,22.9,24.1
2017-01-18,30.1,22.8,1.2
2017-01-19,30.2,23.4,4.2
2017-01-20,29.9,24.3,7.3
2017-01-21,29.5,23.7,13.6
2017-01-22,30.4,23.8,12.9
2017-01-23,26.3,23.9,16.3
2017-01-24,30.1,23.2,11.1
2017-01-25,28.7,24.0,14.7
2017-01-26,28.6,23.7,1.9
2017-01-27,31.2,23.8,0.4
2017-01-28,30.1,23.5,7.3
2017-01-29,30.0,24.0,18.5
2017-01-30,28.5,23.7,2.5
2017-01-31,27.7,23.8,13.2
2017-02-01,28.5,23.1,1.8
2017-02-02,26.9,24.0,7.2
2017-02-03,29.5,24.2,1.2
2017-02-04,30.9,23.6,1.8
2017-02-05,30.9,23.6,0.8
2017-02-06,32.7,24.0,0.0
2017-02-07,30.5,24.7,1.8
2017-02-08,29.9,25.7,0.6
2017-02-09,28.8,23.6,3.8
2017-02-10,28.2,23.7,3.9
2017-02-11,27.5,24.1,18.5
2017-02-12,27.2,23.4,39.9
2017-02-13,28.9,22.9,9.2
2017-02-14,28.4,23.1,2.0
2017-02-15,28.9,23.3,2.3
2017-02-16,28.3,23.6,4.1
2017-02-17,29.5,23.5,2.3
2017-02-18,29.7,22.8,0.5
2017-02-19,29.9,23.8,12.8
2017-02-20,29.9,24.0,12.0
2017-02-21,29.5,24.5,9.5
2017-02-22,29.8,23.7,6.1
2017-02-23,31.0,23.8,0.0
2017-02-24,30.5,23.6,1.1
2017-02-25,29.9,24.1,3.4
2017-02-26,30.3,24.1,2.5
2017-02-27,30.5,23.9,10.8
2017-02-28,30.4,23.4,17.2
2017-03-01,30.8,24.9,21.5
2017-03-02,30.3,24.3,10.3
2017-03-03,30.2,22.9,0.9
2017-03-04,30.5,24.2,2.9
2017-03-05,30.6,24.0,0.0
2017-03-06,30.5,24.7,2.4
2017-03-07,30.1,24.1,2.8
2017-03-08,30.2,23.8,0.0
2017-03-09,31.3,23.6,1.4
2017-03-10,30.0,24.1,9.0
2017-03-11,29.1,23.9,4.5
2017-03-12,30.7,23.1,10.7
2017-03-13,30.0,23.7,4.1
2017-03-14,29.7,23.4,9.6
2017-03-15,29.8,23.8,8.2
2017-03-16,30.1,23.9,3.7
2017-03-17,30.3,24.5,7.7
2017-03-18,29.9,24.1,14.9
2017-03-19,28.0,24.0,0.2
2017-03-20,29.7,24.1,10.8
2017-03-21,30.3,24.6,2.3
2017-03-22,30.9,24.1,0.8
2017-03-23,31.3,24.7,2.0
2017-03-24,30.2,24.9,4.1
2017-03-25,29.5,24.4,8.0
2017-03-26,27.4,24.3,48.4
2017-03-27,29.1,23.3,0.7
2017-03-28,29.8,23.6,0.2
2017-03-29,29.7,23.9,18.7
2017-03-30,30.1,22.9,2.3
2017-03-31,29.2,24.2,20.1
2017-04-01,30.4,23.4,11.3
2017-04-02,30.9,23.3,7.4
2017-04-03,29.6,24.3,22.7
2017-04-04,29.0,23.9,13.3
2017-04-05,30.0,24.0,18.1
2017-04-06,27.4,24.5,15.3
2017-04-07,27.4,24.2,14.6
2017-04-08,27.6,24.6,4.8
2017-04-09,30.3,24.7,4.4
2017-04-10,30.3,24.0,1.1
2017-04-11,30.5,24.2,1.4
2017-04-12,30.8,23.8,0.3
2017-04-13,30.8,24.8,1.5
2017-04-14,29.9,25.1,3.1
2017-04-15,30.9,24.2,1.1
2017-04-16,30.8,23.3,0.8
2017-04-17,29.9,24.5,5.1
2017-04-18,30.4,25.0,13.1
2017-04-19,30.3,24.1,7.5
2017-04-20,30.5,24.5,0.6
2017-04-21,30.1,24.6,12.5
2017-04-22,30.7,25.4,10.6
2017-04-23,30.8,24.3,12.0
2017-04-24,30.0,24.8,8.9
2017-04-25,30.2,24.1,2.3
2017-04-26,30.8,24.7,0.4
2017-04-27,31.1,24.0,3.0
2017-04-28,30.4,24.5,2.4
2017-04-29,30.7,24.6,5.8
2017-04-30,30.8,24.6,0.1
2017-05-01,31.2,24.9,0.2
2017-05-02,31.1,24.9,3.8
2017-05-03,29.4,24.4,27.7
2017-05-04,30.1,24.4,7.6
2017-05-05,31.0,24.5,0.9
2017-05-06,30.5,24.2,0.3
2017-05-07,29.9,24.5,3.4
2017-05-08,31.0,23.8,0.0
2017-05-09,31.8,24.6,1.1
2017-05-10,31.8,23.6,0.0
2017-05-11,31.4,23.6,0.1
2017-05-12,32.1,23.9,0.3
2017-05-13,31.5,23.6,0.0
2017-05-14,31.3,23.8,0.3
2017-05-15,31.4,24.3,0.4
2017-05-16,31.6,24.5,0.6
2017-05-17,31.3,23.0,0.0
2017-05-18,31.9,21.6,0.0
2017-05-19,31.0,22.9,0.0
2017-05-20,32.0,23.7,0.0
2017-05-21,31.0,23.9,0.0
2017-05-22,32.5,22.8,0.0
2017-05-23,33.0,23.4,0.0
2017-05-24,31.2,21.6,0.0
2017-05-25,31.4,22.3,0.0
2017-05-26,31.3,24.2,10.7
2017-05-27,32.0,24.2,0.3
2017-05-28,31.2,24.1,8.6
2017-05-29,28.7,25.0,9.6
2017-05-30,31.0,23.8,7.8
2017-05-31,30.7,25.4,21.7
2017-06-01,30.8,25.3,3.5
2017-06-02,30.8,24.7,1.4
2017-06-03,31.8,24.0,0.1
2017-06-04,31.1,24.0,0.0
2017-06-05,29.9,22.6,0.0
2017-06-06,30.4,23.8,0.9
2017-06-07,30.8,23.8,3.5
2017-06-08,30.9,24.1,1.5
2017-06-09,32.5,24.0,0.0
2017-06-10,31.7,24.4,0.0
2017-06-11,31.1,23.8,0.2
2017-06-12,29.6,24.2,25.1
2017-06-13,26.0,23.3,10.6
2017-06-14,29.4,23.5,6.3
2017-06-15,30.0,23.6,3.6
2017-06-16,30.3,24.0,0.0
2017-06-17,30.8,22.7,0.0
2017-06-18,30.8,20.9,0.0
2017-06-19,31.6,21.9,0.1
2017-06-20,30.6,22.0,0.0
2017-06-21,29.3,23.3,1.1
2017-06-22,29.5,23.5,8.1
2017-06-23,30.3,23.3,2.0
2017-06-24,30.2,23.0,3.9
2017-06-25,30.5,23.6,2.1
2017-06-26,30.1,23.8,4.4
2017-06-27,30.5,23.4,12.6
2017-06-28,29.6,23.6,0.2
2017-06-29,30.9,23.0,0.0
2017-06-30,30.5,20.9,0.0
2017-07-01,30.1,23.0,0.0
2017-07-02,30.5,23.5,0.4
2017-07-03,30.3,22.6,0.0
2017-07-04,30.3,23.5,0.0
2017-07-05,31.8,22.0,0.0
2017-07-06,30.9,23.3,0.0
2017-07-07,31.6,22.9,0.1
2017-07-08,31.3,23.2,0.0
2017-07-09,30.3,24.2,0.0
2017-07-10,31.7,24.0,2.3
2017-07-11,31.3,23.6,0.0
2017-07-12,32.1,23.4,0.0
2017-07-13,32.3,22.9,0.0
2017-07-14,30.9,24.2,0.0
2017-07-15,31.5,23.0,0.0
2017-07-16,31.9,21.4,0.0
2017-07-17,31.1,20.0,0.0
2017-07-18,30.5,21.9,0.0
2017-07-19,30.4,22.7,0.0
2017-07-20,30.5,22.6,0.0
2017-07-21,30.6,23.9,0.7
2017-07-22,31.5,22.9,0.0
2017-07-23,30.7,22.1,0.0
2017-07-24,31.9,21.3,0.0
2017-07-25,31.8,21.0,0.0
2017-07-26,31.4,21.0,0.0
2017-07-27,27.2,23.7,19.9
2017-07-28,30.1,23.1,3.0
2017-07-29,31.4,23.5,0.0
2017-07-30,31.5,23.0,0.0
2017-07-31,30.1,21.9,0.0
2017-08-01,31.2,23.4,0.0
2017-08-02,30.5,20.9,0.0
2017-08-03,31.4,22.1,0.0
2017-08-04,30.9,21.7,0.0
2017-08-05,31.7,21.5,0.0
2017-08-06,31.4,21.5,0.0
2017-08-07,31.0,21.3,0.0
2017-08-08,32.2,22.6,2.9
2017-08-09,32.4,23.6,0.0
2017-08-10,32.5,23.9,0.0
2017-08-11,31.5,22.9,0.0
2017-08-12,30.9,21.6,0.0
2017-08-13,32.5,24.0,0.0
2017-08-14,33.4,23.2,0.0
2017-08-15,32.7,21.9,0.0
2017-08-16,32.3,20.7,0.0
2017-08-17,32.3,21.0,0.0
2017-08-18,30.4,21.8,0.2
2017-08-19,31.7,24.2,0.0
2017-08-20,33.0,23.4,0.0
2017-08-21,31.2,21.2,0.0
2017-08-22,32.5,21.4,0.0
2017-08-23,32.3,22.9,0.0
2017-08-24,31.6,23.1,0.0
2017-08-25,31.7,22.1,0.0
2017-08-26,30.9,20.1,0.0
2017-08-27,30.7,20.9,0.0
2017-08-28,31.4,21.5,0.0
2017-08-29,33.3,21.9,0.0
2017-08-30,30.6,21.9,0.0
2017-08-31,31.9,23.1,0.0
2017-09-01,31.7,20.5,0.0
2017-09-02,31.3,21.8,0.0
2017-09-03,31.7,22.4,0.0
2017-09-04,33.2,22.8,0.0
2017-09-05,32.7,23.6,0.0
2017-09-06,31.3,22.0,0.0
2017-09-07,31.0,22.3,0.0
2017-09-08,32.8,22.4,0.0
2017-09-09,32.9,23.4,0.0
2017-09-10,33.5,25.0,0.0
2017-09-11,33.8,23.7,0.0
2017-09-12,33.1,21.0,0.0
2017-09-13,33.6,22.9,0.0
2017-09-14,32.0,22.9,0.0
2017-09-15,32.7,23.1,0.0
2017-09-16,32.4,23.0,0.0
2017-09-17,33.7,23.7,0.0
2017-09-18,32.6,21.9,0.0
2017-09-19,31.9,20.6,0.0
2017-09-20,32.4,21.7,0.0
2017-09-21,32.1,20.9,0.0
2017-09-22,32.2,22.6,0.0
2017-09-23,33.8,24.2,0.3
2017-09-24,32.1,24.7,0.1
2017-09-25,31.7,23.8,0.6
2017-09-26,31.0,24.4,6.6
2017-09-27,32.3,24.1,5.5
2017-09-28,31.7,23.4,0.2
2017-09-29,32.4,24.1,0.2
2017-09-30,32.2,25.0,0.0
2017-10-01,32.7,25.5,0.4
2017-10-02,31.9,24.6,0.3
2017-10-03,33.0,25.5,0.7
2017-10-04,32.4,24.8,0.7
2017-10-05,32.9,23.9,0.0
2017-10-06,32.9,24.3,0.0
2017-10-07,34.7,24.6,0.0
2017-10-08,32.7,24.8,0.5
2017-10-09,32.5,24.2,0.0
2017-10-10,33.2,25.1,0.0
2017-10-11,33.1,25.6,1.3
2017-10-12,33.6,24.1,0.0
2017-10-13,34.2,25.5,0.1
2017-10-14,34.4,25.8,0.0
2017-10-15,34.3,25.8,0.3
2017-10-16,33.5,26.0,5.3
2017-10-17,30.8,25.0,5.8
2017-10-18,33.1,24.3,0.0
2017-10-19,34.2,26.1,1.8
2017-10-20,34.1,25.0,0.0
2017-10-21,34.0,25.2,0.0
2017-10-22,33.7,23.6,0.0
2017-10-23,33.6,24.3,2.2
2017-10-24,32.3,24.8,7.8
2017-10-25,32.1,24.0,0.1
2017-10-26,33.0,25.5,21.5
2017-10-27,32.9,25.4,21.3
2017-10-28,32.9,25.0,1.5
2017-10-29,32.9,23.8,0.0
2017-10-30,32.9,24.9,0.0
2017-10-31,33.4,24.2,0.0
2017-11-01,33.4,24.1,0.0
2017-11-02,33.2,25.0,0.2
2017-11-03,33.7,25.7,0.0
2017-11-04,33.4,25.8,8.0
2017-11-05,32.2,24.7,35.4
2017-11-06,32.6,25.2,0.7
2017-11-07,32.3,26.1,0.9
2017-11-08,31.9,25.7,20.1
2017-11-09,32.3,25.1,2.4
2017-11-10,32.2,25.5,0.5
2017-11-11,33.4,25.3,2.4
2017-11-12,32.0,24.8,19.4
2017-11-13,30.1,24.9,31.6
2017-11-14,30.9,24.3,21.8
2017-11-15,28.3,24.5,19.1
2017-11-16,30.0,24.2,7.5
2017-11-17,30.5,24.2,11.0
2017-11-18,31.0,24.5,15.3
2017-11-19,30.2,24.4,16.2
2017-11-20,31.0,24.1,9.3
2017-11-21,28.8,24.5,16.0
2017-11-22,30.1,24.1,12.6
2017-11-23,30.4,23.9,3.5
2017-11-24,28.1,24.3,42.3
2017-11-25,29.6,24.0,13.1
2017-11-26,29.4,24.3,13.9
2017-11-27,30.5,24.9,31.2
2017-11-28,30.3,24.5,15.2
2017-11-29,30.2,24.1,9.3
2017-11-30,30.0,24.5,17.0
2017-12-01,28.3,24.1,9.3
2017-12-02,31.0,24.0,0.9
2017-12-03,30.9,24.8,3.2
2017-12-04,30.3,24.8,2.5
2017-12-05,30.6,23.3,0.2
2017-12-06,30.9,25.1,6.4
2017-12-07,30.5,24.4,7.9
2017-12-08,30.6,24.2,0.7
2017-12-09,29.8,24.4,2.7
2017-12-10,29.4,24.4,12.4
2017-12-11,30.6,24.1,3.0
2017-12-12,30.2,23.8,17.1
2017-12-13,30.4,24.3,20.9
2017-12-14,29.1,24.2,14.1
2017-12-15,30.9,23.4,7.6
2017-12-16,30.0,24.0,6.8
2017-12-17,30.7,23.4,11.1
2017-12-18,28.7,23.8,8.5
2017-12-19,29.6,23.8,17.6
2017-12-20,30.6,23.6,25.7
2017-12-21,28.4,23.4,23.6
2017-12-22,27.7,23.2,3.0
2017-12-23,30.5,21.1,0.1
2017-12-24,29.6,23.4,0.0
2017-12-25,30.4,24.4,4.0
2017-12-26,29.0,24.1,4.5
2017-12-27,30.7,24.3,0.6
2017-12-28,30.7,24.3,5.6
2017-12-29,30.7,24.5,0.4
2017-12-30,30.4,23.9,14.3
2017-12-31,28.2,24.0,17.2
2018-01-01,29.0,23.9,3.7
2018-01-02,29.1,24.4,18.5
2018-01-03,30.4,23.3,10.4
2018-01-04,29.5,24.5,20.2
2018-01-05,30.8,23.6,3.9
2018-01-06,30.7,23.8,14.7
2018-01-07,27.9,23.9,16.2
2018-01-08,29.4,23.7,11.1
2018-01-09,29.9,24.4,13.0
2018-01-10,30.1,23.9,3.8
2018-01-11,28.6,23.6,16.1
2018-01-12,31.3,22.8,0.9
2018-01-13,30.1,24.3,1.0
2018-01-14,29.5,24.2,0.1
2018-01-15,30.0,24.5,5.1
2018-01-16,31.0,24.1,8.3
2018-01-17,30.0,24.2,3.1
2018-01-18,29.0,24.3,6.1
2018-01-19,28.5,23.4,6.0
2018-01-20,28.3,23.8,14.0
2018-01-21,27.5,23.5,7.6
2018-01-22,29.9,23.5,6.8
2018-01-23,29.3,24.2,4.1
2018-01-24,30.2,24.2,15.3
2018-01-25,29.0,24.3,3.7
2018-01-26,30.3,24.2,9.1
2018-01-27,30.7,24.4,0.1
2018-01-28,29.7,25.4,0.5
2018-01-29,31.3,25.0,4.1
2018-01-30,31.1,24.0,0.2
2018-01-31,30.4,24.0,0.2
2018-02-01,29.4,24.8,0.6
2018-02-02,29.0,23.6,11.7
2018-02-03,30.4,23.7,4.0
2018-02-04,29.7,23.4,17.1
2018-02-05,28.7,23.6,3.1
2018-02-06,28.3,24.0,4.2
2018-02-07,30.1,23.6,16.4
2018-02-08,25.9,23.3,10.4
2018-02-09,28.0,23.3,2.8
2018-02-10,29.0,23.0,0.6
2018-02-11,29.7,24.0,17.4
2018-02-12,29.5,24.2,0.0
2018-02-13,30.1,23.7,16.1
2018-02-14,30.4,24.3,0.6
2018-02-15,29.3,23.9,10.6
2018-02-16,29.9,23.5,4.4
2018-02-17,31.2,23.9,2.5
2018-02-18,30.7,23.2,0.3
2018-02-19,29.9,23.1,3.7
2018-02-20,30.1,24.6,13.0
2018-02-21,29.8,23.4,3.5
2018-02-22,29.7,23.3,8.9
2018-02-23,29.0,24.0,4.0
2018-02-24,28.4,23.7,14.6
2018-02-25,29.7,23.8,0.2
2018-02-26,29.5,23.9,9.3
2018-02-27,29.9,22.4,1.5
2018-02-28,30.1,23.9,2.3
2018-03-01,29.1,23.7,16.9
2018-03-02,30.7,23.3,12.9
2018-03-03,29.7,24.5,3.5
2018-03-04,29.7,24.2,7.6
2018-03-05,29.5,24.3,17.5
2018-03-06,30.5,23.5,2.4
2018-03-07,29.7,24.3,19.0
2018-03-08,29.9,24.0,6.8
2018-03-09,29.9,22.9,2.5
2018-03-10,30.4,23.8,1.6
2018-03-11,29.5,24.4,3.2
2018-03-12,29.5,24.3,10.1
2018-03-13,28.2,23.5,25.4
2018-03-14,30.8,23.4,4.0
2018-03-15,30.2,22.8,0.2
2018-03-16,29.4,23.1,10.2
2018-03-17,28.6,23.9,24.7
2018-03-18,30.0,23.9,21.6
2018-03-19,30.5,23.6,0.6
2018-03-20,30.9,22.8,0.1
2018-03-21,30.7,24.1,1.6
2018-03-22,29.1,23.8,11.8
2018-03-23,30.8,24.0,0.0
2018-03-24,30.5,23.8,18.8
2018-03-25,30.5,23.8,14.8
2018-03-26,30.2,23.4,0.5
2018-03-27,30.5,24.7,8.5
2018-03-28,30.4,23.4,0.6
2018-03-29,30.6,23.9,0.8
2018-03-30,30.4,23.9,2.2
2018-03-31,30.8,24.3,7.2
2018-04-01,30.5,24.1,0.8
2018-04-02,30.7,24.5,2.2
2018-04-03,30.6,23.4,0.0
2018-04-04,30.7,23.2,0.0
2018-04-05,31.0,23.5,1.0
2018-04-06,31.2,24.7,0.6
2018-04-07,29.7,24.2,6.1
2018-04-08,30.1,23.7,12.9
2018-04-09,30.6,23.4,0.8
2018-04-10,31.1,23.1,0.0
2018-04-11,31.7,24.5,0.3
2018-04-12,30.3,24.4,1.2
2018-04-13,31.4,24.7,0.0
2018-04-14,31.8,25.7,0.7
2018-04-15,32.0,24.0,0.0
2018-04-16,32.0,24.1,0.2
2018-04-17,30.2,25.6,6.8
2018-04-18,30.3,24.9,3.2
2018-04-19,31.2,25.2,1.0
2018-04-20,31.2,24.8,3.1
2018-04-21,30.8,24.7,0.5
2018-04-22,30.5,25.0,7.2
2018-04-23,31.0,25.5,12.9
2018-04-24,31.2,24.3,0.3
2018-04-25,31.1,24.4,0.2
2018-04-26,30.5,24.1,0.5
2018-04-27,31.3,24.7,0.2
2018-04-28,31.5,24.5,0.0
2018-04-29,33.2,21.1,0.0
2018-04-30,31.9,22.1,0.0
2018-05-01,32.1,22.3,0.0
2018-05-02,31.9,21.8,0.0
2018-05-03,31.8,21.9,0.0
2018-05-04,31.8,23.0,0.0
2018-05-05,31.5,21.9,0.0
2018-05-06,31.9,23.0,0.0
2018-05-07,32.5,23.0,0.0
2018-05-08,31.9,23.9,0.0
2018-05-09,31.7,22.9,0.2
2018-05-10,31.9,22.5,0.0
2018-05-11,31.8,21.6,0.0
2018-05-12,32.5,23.3,0.0
2018-05-13,32.0,22.9,0.0
2018-05-14,31.6,23.0,0.0
2018-05-15,32.7,24.8,2.0
2018-05-16,31.6,24.1,2.0
2018-05-17,32.8,24.7,0.0
2018-05-18,32.2,23.6,0.5
2018-05-19,31.3,23.5,0.1
2018-05-20,31.4,23.6,0.0
2018-05-21,31.2,24.5,2.4
2018-05-22,31.7,24.2,0.0
2018-05-23,31.4,24.5,19.1
2018-05-24,31.2,24.8,4.8
2018-05-25,31.1,24.0,0.0
2018-05-26,31.6,24.0,3.6
2018-05-27,33.0,24.9,0.0
2018-05-28,32.8,24.5,0.0
2018-05-29,32.2,23.5,0.0
2018-05-30,31.4,22.6,0.0
2018-05-31,31.3,22.2,0.0
2018-06-01,31.3,22.5,0.0
2018-06-02,30.8,22.5,0.0
2018-06-03,30.7,24.3,0.3
2018-06-04,30.3,24.5,1.2
2018-06-05,30.7,24.6,0.0
2018-06-06,31.5,24.4,0.0
2018-06-07,31.7,23.2,0.1
2018-06-08,32.6,24.3,0.0
2018-06-09,32.8,23.6,0.0
2018-06-10,32.3,22.2,0.0
2018-06-11,32.7,23.3,0.0
2018-06-12,33.1,25.0,0.1
2018-06-13,33.0,23.5,0.0
2018-06-14,32.9,22.9,0.0
2018-06-15,31.1,21.0,0.0
2018-06-16,31.2,20.9,0.0
2018-06-17,31.1,23.3,0.5
2018-06-18,31.0,22.4,0.0
2018-06-19,32.2,23.7,0.3
2018-06-20,32.2,23.7,1.7
2018-06-21,28.1,23.7,3.8
2018-06-22,31.3,23.8,0.3
2018-06-23,31.4,23.7,0.4
2018-06-24,32.5,23.3,3.4
2018-06-25,32.5,23.1,0.1
2018-06-26,32.9,23.3,0.0
2018-06-27,33.1,21.6,0.0
2018-06-28,32.9,22.7,0.0
2018-06-29,32.7,22.3,0.0
2018-06-30,33.4,22.0,0.0
2018-07-01,31.7,22.0,0.0
2018-07-02,31.3,21.3,0.0
2018-07-03,31.7,21.8,0.0
2018-07-04,33.3,22.6,0.0
2018-07-05,32.8,22.4,0.0
2018-07-06,32.1,20.8,0.0
2018-07-07,32.7,21.2,0.0
2018-07-08,31.7,22.2,0.0
2018-07-09,33.6,23.0,0.0
2018-07-10,32.7,21.0,0.0
2018-07-11,31.5,21.9,0.0
2018-07-12,32.5,21.0,0.0
2018-07-13,32.3,21.8,0.0
2018-07-14,31.8,21.2,0.0
2018-07-15,31.3,23.2,0.0
2018-07-16,31.8,21.2,0.0
2018-07-17,31.2,21.9,0.0
2018-07-18,31.3,22.0,0.0
2018-07-19,31.6,23.3,0.0
2018-07-20,30.9,22.0,0.0
2018-07-21,30.0,22.3,0.0
2018-07-22,31.8,23.2,0.9
2018-07-23,33.4,23.2,0.0
2018-07-24,31.5,21.7,0.0
2018-07-25,31.6,21.2,0.0
2018-07-26,30.8,19.6,0.0
2018-07-27,32.3,21.4,0.0
2018-07-28,32.6,21.0,0.0
2018-07-29,32.1,21.3,0.0
2018-07-30,31.3,21.4,0.0
2018-07-31,32.3,21.6,0.0
2018-08-01,32.4,23.6,0.0
2018-08-02,32.9,22.0,0.0
2018-08-03,31.6,22.1,0.0
2018-08-04,31.5,19.2,0.0
2018-08-05,30.8,22.5,0.0
2018-08-06,32.3,20.1,0.0
2018-08-07,31.9,20.4,0.0
2018-08-08,31.9,21.5,0.0
2018-08-09,32.1,23.3,0.0
2018-08-10,32.9,21.2,0.0
2018-08-11,33.3,22.7,0.0
2018-08-12,31.5,22.2,0.0
2018-08-13,31.1,22.0,0.0
2018-08-14,30.9,22.1,0.0
2018-08-15,30.5,22.3,0.0
2018-08-16,32.1,19.3,0.0
2018-08-17,32.2,19.6,0.0
2018-08-18,31.8,19.5,0.0
2018-08-19,30.5,20.5,0.0
2018-08-20,31.5,21.6,0.0
2018-08-21,32.7,20.9,0.0
2018-08-22,32.7,21.5,0.0
2018-08-23,31.5,21.7,0.0
2018-08-24,32.2,20.5,0.0
2018-08-25,31.4,20.7,0.0
2018-08-26,31.6,21.7,0.0
2018-08-27,30.9,22.1,0.0
2018-08-28,31.6,23.6,0.0
2018-08-29,31.8,23.5,1.4
2018-08-30,32.1,22.4,0.0
2018-08-31,31.9,22.8,0.1
2018-09-01,32.0,23.5,1.0
2018-09-02,33.2,23.3,0.0
2018-09-03,32.6,23.7,0.0
2018-09-04,33.5,21.6,0.0
2018-09-05,34.1,22.3,0.0
2018-09-06,32.3,22.9,0.0
2018-09-07,33.5,22.3,0.0
2018-09-08,33.3,23.1,0.0
2018-09-09,31.8,23.1,0.0
2018-09-10,32.9,23.0,0.0
2018-09-11,32.5,21.3,0.0
2018-09-12,33.9,23.0,0.0
2018-09-13,32.7,20.8,0.0
2018-09-14,32.8,21.9,0.0
2018-09-15,31.9,21.4,0.0
2018-09-16,32.7,20.0,0.0
2018-09-17,32.8,21.6,0.0
2018-09-18,32.8,22.0,0.0
2018-09-19,32.5,23.1,0.0
2018-09-20,32.3,24.2,0.0
2018-09-21,32.6,23.6,0.0
2018-09-22,32.0,24.3,0.0
2018-09-23,32.7,22.4,0.0
2018-09-24,33.0,22.3,0.0
2018-09-25,33.3,22.7,0.0
2018-09-26,31.9,23.6,0.0
2018-09-27,32.4,20.5,0.0
2018-09-28,33.5,20.3,0.0
2018-09-29,32.1,20.8,0.0
2018-09-30,32.3,21.8,0.0
2018-10-01,32.5,24.0,0.0
2018-10-02,32.0,23.1,0.0
2018-10-03,32.0,23.8,0.1
2018-10-04,32.4,24.7,0.0
2018-10-05,31.7,23.2,0.0
2018-10-06,32.1,21.6,0.0
2018-10-07,33.1,22.3,0.0
2018-10-08,33.7,21.3,0.0
2018-10-09,33.3,20.9,0.0
2018-10-10,32.8,21.2,0.0
2018-10-11,32.8,20.7,0.0
2018-10-12,33.5,22.8,0.0
2018-10-13,33.2,24.7,0.0
2018-10-14,33.3,23.5,0.0
2018-10-15,33.4,23.1,0.0
2018-10-16,33.5,23.0,0.0
2018-10-17,33.1,23.1,0.0
2018-10-18,34.9,25.0,0.0
2018-10-19,34.9,24.6,0.0
2018-10-20,35.0,23.7,0.0
2018-10-21,33.3,23.9,0.0
2018-10-22,33.3,22.3,0.0
2018-10-23,33.1,23.5,0.0
2018-10-24,33.4,24.7,0.0
2018-10-25,33.6,23.6,0.1
2018-10-26,34.7,22.8,0.0
2018-10-27,32.7,22.7,0.0
2018-10-28,33.4,25.2,0.0
2018-10-29,32.6,25.1,0.1
2018-10-30,34.5,25.2,0.0
2018-10-31,33.3,23.5,0.0
2018-11-01,33.0,23.6,0.1
2018-11-02,33.2,23.0,0.0
2018-11-03,34.5,25.3,0.1
2018-11-04,35.3,25.0,0.0
2018-11-05,33.9,24.1,0.0
2018-11-06,33.8,26.5,0.0
2018-11-07,33.0,25.5,2.5
2018-11-08,31.5,24.9,27.1
2018-11-09,30.6,24.6,26.0
2018-11-10,31.5,25.4,3.2
2018-11-11,31.9,23.9,0.2
2018-11-12,31.5,23.7,0.5
2018-11-13,32.1,24.4,1.8
2018-11-14,32.0,24.8,0.1
2018-11-15,33.9,24.1,0.1
2018-11-16,33.0,25.8,0.8
2018-11-17,32.9,25.2,3.6
2018-11-18,31.4,25.4,3.2
2018-11-19,32.9,24.2,0.5
2018-11-20,32.8,23.9,0.5
2018-11-21,32.7,23.7,0.5
2018-11-22,32.6,23.3,0.8
2018-11-23,33.2,22.9,0.2
2018-11-24,31.9,25.5,2.1
2018-11-25,32.1,24.1,32.5
2018-11-26,27.7,23.6,25.6
2018-11-27,30.8,24.1,12.4
2018-11-28,30.6,23.8,26.0
2018-11-29,31.4,24.9,11.6
2018-11-30,29.4,24.3,7.1
2018-12-01,27.5,24.3,37.3
2018-12-02,31.1,23.5,1.9
2018-12-03,29.5,24.9,0.6
2018-12-04,31.9,24.3,4.3
2018-12-05,30.8,24.8,8.1
2018-12-06,31.1,24.7,4.9
2018-12-07,31.9,24.5,1.0
2018-12-08,32.1,24.3,19.2
2018-12-09,30.8,24.6,3.1
2018-12-10,31.7,24.7,5.2
2018-12-11,31.5,24.6,8.2
2018-12-12,30.7,24.2,37.8
2018-12-13,29.1,24.3,82.4
2018-12-14,30.9,24.9,14.3
2018-12-15,30.5,24.9,5.3
2018-12-16,30.7,24.6,1.4
2018-12-17,31.3,24.7,0.2
2018-12-18,31.7,24.6,5.6
2018-12-19,30.7,24.2,1.0
2018-12-20,29.9,24.4,22.6
2018-12-21,27.2,24.0,11.8
2018-12-22,30.1,24.0,57.4
2018-12-23,29.2,24.0,9.7
2018-12-24,28.2,24.1,5.7
2018-12-25,29.3,23.7,2.4
2018-12-26,31.0,23.5,1.7
2018-12-27,30.6,23.7,3.9
2018-12-28,31.6,24.3,0.1
2018-12-29,31.2,24.9,5.3
2018-12-30,30.8,24.3,1.6
2018-12-31,31.7,24.1,4.4
2019-01-01,30.7,24.3,2.6
2019-01-02,30.6,24.1,7.2
2019-01-03,28.2,24.2,14.2
2019-01-04,28.7,24.2,10.1
2019-01-05,30.3,23.9,3.0
2019-01-06,30.8,24.0,18.0
2019-01-07,30.8,24.5,11.8
2019-01-08,30.9,23.3,3.5
2019-01-09,30.7,23.8,7.4
2019-01-10,30.5,24.4,5.7
2019-01-11,30.6,24.7,6.0
2019-01-12,30.2,24.9,1.2
2019-01-13,30.5,24.5,13.0
2019-01-14,30.8,24.1,12.1
